x,y,traffic
490,446,0.083845
1129,850,0.083832
2136,1374,0.083816
2158,1394,0.083816
1805,266,0.083802
1964,657,0.083793
193,917,0.083786
193,918,0.083786
2292,2284,0.08377
1963,661,0.08374
2142,873,0.083717
2074,1509,0.083702
1999,1291,0.083672
2146,873,0.08367
1850,137,0.083667
1858,58,0.08366
1439,431,0.08365
531,418,0.08364
1918,136,0.083614
1887,698,0.083597
1885,715,0.083597
1885,716,0.083597
1886,719,0.083597
1886,720,0.083597
1886,721,0.083597
2112,784,0.083593
1861,137,0.08357
1727,335,0.083557
1223,92,0.083555
2229,288,0.083552
2212,2465,0.083544
708,159,0.083533
528,405,0.083528
471,280,0.083508
1872,188,0.083496
542,410,0.08348
165,1121,0.083478
1402,532,0.083461
1492,111,0.083449
1841,109,0.083448
505,308,0.083442
500,309,0.083442
769,901,0.083438
1865,128,0.083438
243,787,0.083429
1861,246,0.083415
2204,2406,0.083414
1229,146,0.083409
1547,592,0.083366
1548,592,0.083366
1549,592,0.083366
1849,64,0.083365
1892,222,0.083363
1831,174,0.083354
1345,120,0.08334
254,2144,0.083333
257,2144,0.083333
802,554,0.083333
803,554,0.083333
250,2146,0.083333
1704,896,0.083333
1706,899,0.083333
545,263,0.083333
783,907,0.083333
781,908,0.083333
779,910,0.083333
778,912,0.083333
553,320,0.083333
507,18,0.083333
2400,1908,0.083333
2400,1909,0.083333
1881,1602,0.083333
2001,648,0.083333
508,27,0.083333
1946,650,0.083333
507,31,0.083333
496,33,0.083333
506,33,0.083333
496,34,0.083333
506,34,0.083333
507,35,0.083333
496,47,0.083333
499,47,0.083333
505,47,0.083333
507,48,0.083333
508,49,0.083333
365,378,0.083333
365,379,0.083333
366,382,0.083333
366,383,0.083333
536,386,0.083333
366,388,0.083333
364,389,0.083333
366,389,0.083333
364,390,0.083333
365,394,0.083333
364,395,0.083333
541,404,0.083333
542,408,0.083333
1876,716,0.083333
1895,718,0.083333
1874,723,0.083333
510,423,0.083333
1819,1356,0.083333
1807,1367,0.083333
1839,1371,0.083333
1946,1372,0.083333
1861,131,0.083333
1862,132,0.083333
1946,1373,0.083333
1946,1374,0.083333
1946,1375,0.083333
1946,1376,0.083333
1946,1377,0.083333
2211,2429,0.083333
719,239,0.083314
1210,93,0.083314
1211,93,0.083314
1212,93,0.083314
199,918,0.083285
199,919,0.083285
199,920,0.083285
1839,185,0.083284
530,251,0.083277
103,776,0.083265
2281,256,0.0832
670,76,0.083165
1967,626,0.083155
1972,626,0.083155
1845,172,0.083108
718,244,0.083089
68,910,0.083089
791,903,0.083088
252,876,0.083054
112,825,0.083047
1935,70,0.083045
405,573,0.083035
193,914,0.083032
193,915,0.083032
512,400,0.083021
2424,1685,0.083018
2422,1690,0.083018
226,846,0.082999
1746,163,0.082993
254,926,0.082974
1339,523,0.082974
1344,527,0.082974
1865,2295,0.082933
1352,125,0.082912
2145,872,0.082908
1734,514,0.082904
70,1008,0.082897
798,901,0.082889
122,810,0.082874
1736,489,0.082869
553,266,0.082838
553,267,0.082838
218,906,0.082833
218,907,0.082833
1978,2495,0.082818
713,243,0.082796
546,271,0.082796
1864,135,0.082796
1852,175,0.082773
1755,226,0.082772
708,154,0.082766
1971,682,0.082754
2142,1371,0.082752
2143,1372,0.082752
2154,1373,0.082752
2173,1381,0.082752
2151,1382,0.082752
2148,1383,0.082752
2152,1383,0.082752
2138,1386,0.082752
2133,1392,0.082752
1874,66,0.082734
1960,129,0.082693
2486,1117,0.082671
1997,2476,0.082669
1970,2354,0.082664
1840,111,0.082663
722,611,0.082651
2105,772,0.082646
357,382,0.082612
1898,936,0.082591
213,920,0.082579
2224,1303,0.082566
2266,2275,0.082533
2283,2286,0.082533
243,771,0.082515
2003,1991,0.082509
2004,1991,0.082509
1971,635,0.082506
219,910,0.082496
1736,488,0.082496
1966,2390,0.08248
1965,2391,0.08248
2290,2142,0.082474
2274,2147,0.082474
2276,2150,0.082474
2248,2152,0.082474
2343,2225,0.082474
2210,2241,0.082474
2284,2293,0.082474
2285,2297,0.082474
503,289,0.082467
665,160,0.08246
2192,1094,0.082407
2192,1095,0.082407
2194,1098,0.082407
1865,187,0.082373
1996,1991,0.082349
1956,126,0.082348
1955,130,0.082348
369,390,0.082345
363,401,0.082345
2007,2419,0.082307
1924,131,0.082305
1823,2169,0.082282
1834,2254,0.082282
1721,527,0.082278
1809,265,0.082257
2461,1567,0.082254
197,373,0.082249
1887,222,0.082244
205,860,0.0822
2178,464,0.082199
56,1263,0.082192
54,1264,0.082192
177,922,0.082187
267,856,0.082185
269,856,0.082185
860,548,0.082181
1993,1911,0.082143
1970,18,0.082132
2177,481,0.082132
1987,25,0.08213
809,631,0.082126
809,632,0.082126
808,635,0.082126
807,636,0.082126
807,637,0.082126
808,638,0.082126
2251,2274,0.0821
2255,2277,0.0821
2291,2292,0.0821
1553,555,0.082097
1843,104,0.082073
1844,104,0.082073
1724,532,0.082057
180,860,0.082051
370,399,0.082051
1905,128,0.082049
2288,2139,0.082044
2275,2147,0.082044
2278,2283,0.082044
1354,101,0.082043
1873,82,0.082032
1784,2229,0.082015
245,1040,0.081996
53,578,0.081986
468,277,0.081982
2185,2397,0.081942
1350,521,0.081939
1351,522,0.081939
1883,2404,0.081932
2255,1276,0.081926
1953,2396,0.081911
1954,2400,0.081911
503,333,0.081899
1831,288,0.081892
2139,1361,0.081885
2187,2410,0.081884
1916,935,0.081882
1459,246,0.081871
65,913,0.081835
284,986,0.081827
1879,68,0.081796
2058,2360,0.081794
1892,2397,0.081792
1347,520,0.081789
2295,251,0.081773
355,443,0.081764
2260,1355,0.08176
2192,2452,0.08175
398,235,0.081749
348,477,0.081743
1854,633,0.081732
707,159,0.081718
2192,516,0.0817
361,400,0.081692
2094,874,0.081683
236,783,0.081669
1733,455,0.081667
1735,457,0.081667
2228,2466,0.081652
1352,122,0.081637
1867,2443,0.081633
65,1025,0.081633
1376,121,0.081633
1384,491,0.081633
267,874,0.081619
2279,2283,0.081588
2291,2287,0.081588
2298,2288,0.081588
2164,1371,0.081587
2172,1385,0.081587
1364,289,0.081577
1856,88,0.081558
1976,353,0.081549
2165,1385,0.081525
1971,2377,0.081522
1569,442,0.081448
1569,443,0.081448
639,273,0.081445
2415,1684,0.081409
2416,1684,0.081409
2451,1510,0.081395
1955,126,0.081369
1954,129,0.081369
1845,89,0.081361
506,309,0.081355
2128,1389,0.081349
2126,1390,0.081349
2178,289,0.081346
1991,302,0.08134
748,252,0.081324
2003,182,0.081301
470,266,0.081295
192,862,0.08128
1965,644,0.081258
1839,111,0.081254
1997,651,0.081248
525,5,0.081244
525,6,0.081244
1280,244,0.081236
1850,90,0.081229
795,1240,0.081218
1266,654,0.081218
1873,51,0.08121
2183,2407,0.081207
1991,1911,0.081203
1869,85,0.081148
558,320,0.081138
1955,73,0.081136
530,408,0.081117
2336,2253,0.081108
1886,708,0.081108
256,921,0.081094
1847,104,0.081093
1646,669,0.081081
1960,2425,0.081081
1961,2425,0.081081
344,376,0.081074
1927,1332,0.081071
1947,2390,0.08105
1871,108,0.081036
1848,123,0.081036
1998,2476,0.081035
496,338,0.081031
708,257,0.081023
783,906,0.081019
1854,164,0.081008
1873,61,0.080997
1865,81,0.080987
2284,258,0.08098
554,399,0.080971
1872,85,0.080965
1969,684,0.080952
2070,205,0.080917
2270,1319,0.080894
28,1053,0.080882
1873,2410,0.080882
1892,128,0.080871
1971,685,0.080866
1918,61,0.080847
114,787,0.080838
2140,1366,0.080831
2172,1378,0.080812
2154,1384,0.080812
2069,1622,0.080808
1861,2412,0.080808
1866,2413,0.080808
1893,2287,0.080801
1979,672,0.080754
629,271,0.080752
1985,655,0.080749
77,544,0.080747
78,544,0.080747
1884,732,0.080743
241,1059,0.080741
510,254,0.080735
499,290,0.080731
1952,591,0.080721
1758,167,0.080705
2033,631,0.080647
2287,257,0.080623
859,548,0.080616
1905,685,0.08061
1906,685,0.08061
1811,266,0.080598
1975,355,0.08059
320,887,0.080583
575,421,0.080498
1725,504,0.080475
1725,505,0.080475
1725,508,0.080475
512,279,0.080418
1974,334,0.080414
1980,2353,0.080409
1856,131,0.080382
2003,233,0.080371
2003,234,0.080371
1897,128,0.080362
61,879,0.080359
217,914,0.080348
2288,2289,0.080338
1883,712,0.080335
1851,1495,0.080333
2104,1295,0.080333
2114,1308,0.080333
2139,1389,0.080333
2132,1392,0.080333
2119,1402,0.080333
248,778,0.080279
457,462,0.080277
2300,2360,0.080274
2308,498,0.08024
1862,169,0.080229
1885,2428,0.080218
1989,616,0.080188
2170,1377,0.080186
2191,2473,0.080153
359,389,0.08013
359,392,0.08013
360,395,0.08013
360,396,0.08013
360,397,0.08013
360,398,0.08013
552,393,0.080112
542,403,0.080112
2223,2425,0.080105
2224,2426,0.080105
1959,2391,0.080081
718,255,0.080075
2289,228,0.080071
1952,130,0.080054
1548,593,0.080044
720,241,0.080026
1801,260,0.080021
533,262,0.08
534,262,0.08
533,263,0.08
534,263,0.08
533,264,0.08
534,264,0.08
533,265,0.08
534,265,0.08
533,266,0.08
534,266,0.08
533,267,0.08
534,267,0.08
533,268,0.08
534,268,0.08
542,269,0.08
544,269,0.08
538,270,0.08
1943,2185,0.08
1943,2189,0.08
1942,2190,0.08
1753,2195,0.08
1941,2236,0.08
198,1054,0.08
240,1054,0.08
1880,728,0.08
2323,1700,0.08
2305,1702,0.08
2306,1702,0.08
2294,2298,0.079976
1994,680,0.079953
2279,2284,0.079948
2291,2293,0.079948
1237,146,0.079945
2328,1676,0.079937
2329,1676,0.079937
2330,1676,0.079937
2062,955,0.079935
266,874,0.079926
1952,1287,0.079897
1884,2421,0.079864
248,855,0.079861
2002,179,0.079853
1940,869,0.079843
1907,873,0.079843
1908,873,0.079843
1909,873,0.079843
1910,873,0.079843
1903,882,0.079843
1903,886,0.079843
187,868,0.079842
1874,186,0.079834
192,864,0.079828
243,774,0.079813
218,905,0.079799
752,568,0.079756
309,1488,0.079755
290,1562,0.079755
2171,1372,0.079745
2154,1378,0.079745
2174,1380,0.079745
2172,1386,0.079745
2144,1388,0.079745
2172,1388,0.079745
2143,1390,0.079745
2144,1390,0.079745
2172,1390,0.079745
2170,1391,0.079745
2157,1393,0.079745
2158,1393,0.079745
2159,1393,0.079745
2130,1394,0.079745
2131,1394,0.079745
2164,1395,0.079745
2160,1396,0.079745
2167,1396,0.079745
2070,1441,0.079745
1877,21,0.07973
2192,2405,0.079728
491,318,0.079709
90,2483,0.079681
1891,2397,0.079665
200,878,0.079663
181,860,0.079657
2344,602,0.079657
84,853,0.079655
753,163,0.079649
1904,892,0.079648
1846,663,0.079646
1847,677,0.079646
1839,678,0.079646
1846,680,0.079646
1847,680,0.079646
1865,680,0.079646
2279,2299,0.079635
1283,247,0.079631
513,279,0.079627
237,783,0.079615
232,785,0.079615
233,785,0.079615
234,786,0.079615
39,888,0.079612
2469,1343,0.0796
2218,884,0.079581
1991,1994,0.079573
529,399,0.079553
368,377,0.079542
1296,260,0.079541
1845,72,0.079532
233,884,0.079526
1869,186,0.079519
1840,169,0.079507
1911,171,0.0795
2301,502,0.079494
242,780,0.079477
778,916,0.079474
506,414,0.079465
1874,2406,0.079457
1349,96,0.079451
1836,165,0.079431
1835,166,0.079431
457,625,0.079422
2196,987,0.079417
2066,263,0.079412
1884,720,0.079408
1281,248,0.07939
358,489,0.079376
217,907,0.079372
1389,478,0.079365
1385,493,0.079365
1390,494,0.079365
1736,453,0.079337
1971,702,0.079301
421,237,0.079298
1884,2420,0.079278
271,876,0.079277
2332,462,0.079276
1928,788,0.079274
222,899,0.079268
493,338,0.079261
522,219,0.079251
1904,133,0.07924
509,270,0.079222
1271,655,0.079208
741,593,0.079172
2419,1726,0.079167
1845,94,0.079165
234,859,0.079163
236,859,0.079163
2105,1301,0.079161
2113,1310,0.079161
2110,1339,0.079161
2132,1348,0.079161
2217,2456,0.079153
2120,778,0.079139
1910,171,0.079125
498,273,0.079106
225,853,0.079105
1968,2353,0.0791
1407,116,0.079096
1995,154,0.079093
2247,2463,0.079091
73,1891,0.079073
1863,113,0.079067
511,257,0.079063
1747,163,0.079056
221,905,0.079045
1885,781,0.079044
2293,2290,0.079033
538,386,0.079023
1838,180,0.079018
2203,2399,0.078949
2217,2460,0.078947
1984,1906,0.078947
1850,142,0.078937
1884,208,0.078922
1937,868,0.078907
2243,2462,0.078898
459,271,0.078849
1861,123,0.078827
526,286,0.078816
2243,184,0.078804
2292,247,0.078792
1284,242,0.078785
1811,260,0.078771
2127,1336,0.078763
2165,1371,0.078763
2152,1372,0.078763
2153,1372,0.078763
2154,1372,0.078763
2153,1378,0.078763
2165,1381,0.078763
2152,1382,0.078763
2146,1387,0.078763
2131,1389,0.078763
2140,1389,0.078763
2139,1395,0.078763
2157,1395,0.078763
2119,1400,0.078763
2078,1403,0.078763
245,778,0.078736
246,778,0.078736
247,778,0.078736
1953,130,0.078731
555,393,0.07873
530,397,0.07873
556,403,0.07873
1958,89,0.078722
1852,124,0.078716
370,394,0.078715
370,396,0.078715
2195,2445,0.078709
2125,506,0.078706
496,290,0.078705
1868,2450,0.078696
2285,243,0.07869
505,395,0.078689
80,544,0.078671
81,544,0.078671
82,544,0.078671
83,544,0.078671
456,462,0.078654
173,855,0.078652
2269,2140,0.078652
2322,2244,0.078652
2210,2246,0.078652
2285,2290,0.078652
2287,2297,0.078652
2288,2297,0.078652
2289,2297,0.078652
390,195,0.078652
239,767,0.078629
1236,146,0.078621
2278,664,0.078615
1915,933,0.078595
486,330,0.078592
1997,1912,0.078571
1998,1912,0.078571
1788,748,0.078571
750,177,0.078566
574,413,0.078557
1989,70,0.078554
2282,419,0.078521
2001,229,0.078511
1938,784,0.078511
1852,55,0.078503
745,119,0.078501
1974,696,0.078497
2023,660,0.078491
2020,664,0.078491
206,897,0.078474
1724,447,0.078471
179,921,0.078447
1845,99,0.078443
1814,262,0.078436
2121,2278,0.078431
2129,2285,0.078431
2132,2285,0.078431
553,402,0.07842
1256,27,0.078412
786,906,0.078388
787,906,0.078388
202,841,0.078346
203,841,0.078346
314,387,0.078336
1725,446,0.078322
1875,2339,0.078314
1875,2340,0.078314
713,592,0.078278
173,857,0.078271
245,1051,0.078262
2164,1385,0.078256
1242,143,0.078236
797,903,0.078229
1929,166,0.078221
1861,506,0.078221
1299,158,0.078193
1847,679,0.078183
1990,616,0.078173
801,906,0.078167
539,273,0.078161
2002,225,0.078158
152,1224,0.078137
1257,27,0.078134
8,1781,0.078125
2155,1384,0.078115
1756,248,0.078113
545,236,0.078109
1874,70,0.07809
346,392,0.078088
347,392,0.078088
430,985,0.078081
1263,646,0.078074
1264,647,0.078074
1265,648,0.078074
1256,107,0.078067
2233,674,0.078044
511,280,0.07803
102,794,0.078016
1850,80,0.078003
1876,2408,0.077972
2346,1675,0.077961
2347,1675,0.077961
2242,1558,0.077957
2241,1559,0.077957
2241,1560,0.077957
1259,641,0.077951
2222,2431,0.07793
531,254,0.077922
500,276,0.077922
501,276,0.077922
2025,656,0.077889
1998,869,0.07788
1724,317,0.07788
779,905,0.077859
780,905,0.077859
398,231,0.077849
1358,135,0.077849
72,542,0.077841
73,542,0.077841
539,285,0.077834
2178,291,0.077819
235,1044,0.077809
494,110,0.077808
534,288,0.077802
2006,235,0.077801
437,617,0.077796
345,409,0.077787
1741,444,0.07778
1980,625,0.077772
1941,71,0.077772
1867,115,0.077767
710,828,0.077756
711,829,0.077756
1733,449,0.077749
540,320,0.077713
764,175,0.077711
548,320,0.077703
555,392,0.077703
553,393,0.077703
554,393,0.077703
551,394,0.077703
248,850,0.077673
413,48,0.07767
413,50,0.07767
1260,650,0.077647
554,410,0.077641
1996,1912,0.077632
1999,1912,0.077632
567,332,0.077629
66,1009,0.077615
67,1009,0.077615
68,1010,0.077615
69,1010,0.077615
2368,433,0.077605
1999,80,0.077592
1284,11,0.077588
512,276,0.077561
512,277,0.077561
1883,1033,0.077542
1892,1059,0.077542
1892,1060,0.077542
2012,667,0.077519
2001,672,0.077519
2001,673,0.077519
1756,165,0.077512
1737,483,0.077502
1855,131,0.07749
800,903,0.077483
787,903,0.077474
176,910,0.07747
801,902,0.077451
1337,524,0.077404
499,112,0.07737
549,397,0.077367
2175,1383,0.077357
2098,497,0.077348
1980,33,0.077337
629,272,0.07733
243,780,0.077328
2206,981,0.077308
544,319,0.077295
239,923,0.077286
1898,142,0.077265
55,581,0.077249
1957,2426,0.077231
1298,156,0.077223
1848,64,0.077219
1873,72,0.077212
1847,99,0.077197
1281,231,0.077193
1845,120,0.077179
1868,97,0.077164
717,248,0.077155
2284,2275,0.077154
1998,77,0.077149
2028,662,0.077147
2029,662,0.077147
251,1052,0.077146
544,234,0.077116
423,458,0.077106
866,890,0.077099
1862,168,0.077075
271,417,0.077058
270,874,0.077038
2283,421,0.077031
238,788,0.077023
2195,2406,0.077018
70,916,0.076989
2009,86,0.076984
1997,1291,0.076961
2096,531,0.07696
478,297,0.076943
453,256,0.07694
2192,2409,0.07694
2077,233,0.076933
2073,1499,0.076923
2078,1500,0.076923
427,233,0.076923
2062,1510,0.076923
2066,1511,0.076923
2066,1519,0.076923
2073,1521,0.076923
2074,1521,0.076923
549,263,0.076923
2003,1911,0.076923
2004,1911,0.076923
497,37,0.076923
410,38,0.076923
410,45,0.076923
410,46,0.076923
504,46,0.076923
410,47,0.076923
1949,2262,0.076923
2206,684,0.076923
342,391,0.076923
369,396,0.076923
1866,396,0.076923
366,399,0.076923
1871,713,0.076923
1875,713,0.076923
1889,713,0.076923
1889,714,0.076923
1890,716,0.076923
1890,719,0.076923
1890,720,0.076923
1890,721,0.076923
1890,722,0.076923
1870,725,0.076923
1822,1356,0.076923
1809,1357,0.076923
1809,1358,0.076923
1837,1358,0.076923
1809,1359,0.076923
1837,1360,0.076923
2414,1682,0.076923
2415,1682,0.076923
1837,1361,0.076923
1808,1362,0.076923
1837,1362,0.076923
1808,1363,0.076923
1837,1363,0.076923
1837,1364,0.076923
2051,1688,0.076923
1837,1365,0.076923
1807,1366,0.076923
1997,130,0.076923
1836,1371,0.076923
1837,1371,0.076923
1838,1372,0.076923
1766,1392,0.076923
1994,155,0.076923
5,1736,0.076923
5,1737,0.076923
5,1738,0.076923
151,1804,0.076923
152,1804,0.076923
165,1804,0.076923
2189,2407,0.07691
222,918,0.0769
1917,184,0.076898
122,812,0.076869
194,918,0.076866
283,986,0.076866
1741,162,0.07686
2224,2434,0.076851
697,237,0.076814
44,576,0.076814
1970,669,0.07681
323,401,0.076758
722,630,0.076746
1810,440,0.076745
204,860,0.076716
255,889,0.076688
1881,2412,0.076667
1882,2413,0.076667
1883,2413,0.076667
1887,2413,0.076667
1872,116,0.076661
1946,2393,0.076648
84,845,0.076636
1877,186,0.076633
2417,400,0.076629
2243,2461,0.076619
796,902,0.076614
544,317,0.076613
553,318,0.076613
559,319,0.076613
560,319,0.076613
561,319,0.076613
543,320,0.076613
544,320,0.076613
545,320,0.076613
546,320,0.076613
547,320,0.076613
550,320,0.076613
560,320,0.076613
561,320,0.076613
553,321,0.076613
541,346,0.076613
541,347,0.076613
541,348,0.076613
533,386,0.076613
550,389,0.076613
550,390,0.076613
551,392,0.076613
551,393,0.076613
556,393,0.076613
551,395,0.076613
552,396,0.076613
539,403,0.076613
540,403,0.076613
541,403,0.076613
557,403,0.076613
542,405,0.076613
1295,100,0.07661
2244,2463,0.076606
2115,1321,0.076606
2114,1336,0.076606
1970,643,0.076595
1355,125,0.07657
1842,99,0.076559
512,46,0.076557
1837,176,0.076551
2027,656,0.076525
2028,657,0.076525
1724,303,0.076517
462,436,0.076511
1945,670,0.076503
1875,60,0.076471
1896,61,0.07646
507,283,0.076446
1955,80,0.076405
